label,text
0,"IMF agrees fresh Turkey funding Turkey has agreed a draft proposal with the International Monetary Fund to borrow $10bn (Â£5.19bn), extending its ongoing financial support until 2007. Turkey's current $18.6bn loan agreement with the IMF expires in February and the new deal would see it receive added support between 2005 and 2007. In return for the funding, Turkey would be expected to keep inflation under control and introduce market reforms. Turkey's economy has steadily recovered from a severe crisis in 2001. Economic growth has average 6-7% in the past three years, ahead of IMF forecasts, while inflation fell below 10% this year for the first time in 30 years. However, Turkey has a huge debt burden - already owing $23bn to the IMF - while its current account deficit has swelled to $10.7bn this year. The Turkish economics minister, Ali Babacan, said the two sides had reached general agreement on"
0,"Yukos seeks court action on sale Yukos will return to a US court on Wednesday to seek sanctions against Baikal Finance Group, the little-known firm which has bought its main asset. Yukos has said it will sue Baikal and others involved in the sale of Yuganskneftegas for $20bn in damages. Yukos' US lawyers will attempt to have Baikal assets frozen after the Russian government ignored a US court order last week blocking the sale. Baikal's background and its motives for buying the unit are still unclear. Russian newspapers have claimed that Baikal - which bought the Yuganskneftegas production unit for $9.4bn (261bn roubles, Â£4.8bn) on Sunday at a state provoked auction - has strong links with Surgutneftegas, Russia's fourth-biggest oil producer. Many observers believe that the unit, which produces 60% of Yukos' oil output, could ultimately fall into the hands of Surgutneftegas or even Gazprom, the state gas firm which"
3,"Capriati to miss Melbourne Jennifer Capriati has become the third leading lady to withdraw from the Australian Open because of injury. The organisers of the first grand slam of 2005, which begins on 17 January, said the American has a problem with her right shoulder. It comes as a blow to the women's draw as last year's champion, Justin Henin-Hardenne, and runner-up, Kim Clijsters, will also be absent. Capriati is a two-time champion in Melbourne with wins in 2001 and 2002. She is believed to have picked up the injury at the Advanta Championships at Philadelphia in November and had to pull out of an exhibition match with Wimbledon champion Maria Sharapova on 17 December. Capriati also decided against competing in the Australian Open warm-up event, the Sydney International."
3,"Robben and Cole earn Chelsea win Cheslea salvaged a win against a battling Portsmouth side just as it looked like the Premiership leaders would have to settle for a point. Arjen Robben curled in a late deflected left-footed shot from the right side of Pompey's box to break the home side's brave resistance. Chelsea had been continually frustrated but Joe Cole added a second with a 20-yard shot in injury-time. Nigel Quashie had Pompey's best chance when his effort was tipped over. The Fratton Park crowd were in good voice as usual and, even though Portsmouth more than held their own, Chelsea still managed to carve out two early chances. Striker Didier Drogba snapped in an angled shot to force home keeper Shaka Hislop into a smart save while an unmarked Frank Lampard had a strike blocked by Arjan De Zeeuw. But Pompey chased, harried and unsettled a Chelsea side"
0,"Beer giant swallows Russian firm Brewing giant Inbev has agreed to buy Alfa-Eco's stake in Sun Interbrew, Russia's second-largest brewer, for up to 259.7m euros ($353.3m; Â£183.75m). Alfa-Eco, the venture capital arm of Russian conglomerate Alfa Group, has a one-fifth stake in Sun Interbrew. The deal gives Inbev, the world's biggest beermaker, near-total control over the Russian brewer. Inbev bought out another partner in August 2004. Inbev brands include Bass, Stella Artois, Hoegaarden and Staropramen. It employs 77,000 people, running operations in over 30 countries across the Americas, Europe and Asia Pacific. The Leuven-based brewery said it would own 97.3% of the voting shares and 98.8% of the non-voting shares of Sun Interbrew. The deal is expected to be completed in the first quarter of 2005. Inbev was formed in August 2004 when Belgium's Interbrew bought Brazilian brewer Ambev. Sun Interbrew, which employs 8,000 staff, owns breweries in eight Russian"
4,"Oscar host Rock to keep it clean Oscar host Chris Rock said he will steer clear of bad language when he fronts the awards on 27 February. The comedian, who recently got into trouble for poking fun at the ceremony, is renowned for his heavy use of expletives during his stand-up routine. The live ceremony will be broadcast with a transmission delay on US network ABC to ensure swear words are removed. ""I've been on TV and been funny not cursing,"" he said during an interview for CBS network's 60 Minutes show. ""As far as content is concerned, I will talk about the movies. I'm not really worried about it. I'm sure ABC might be more worried about it than me,"" he added. The 40-year-old comedian caused a furore when he said in an interview with US magazine Entertainment Weekly recently that he hardly ever watched the Oscars and labelled"
3,"Collins appeals against drugs ban Sprinter Michelle Collins has lodged an appeal against her eight-year doping ban with the North American Court of Arbitration for Sport (CAS). The 33-year-old received the ban last month as a result of her connection to the federal inquiry into the Balco doping scandal. She is the first athlete to be banned without a positive drugs test or an admission of drugs use. CAS has said that a ruling is normally given within four months of an appeal. Collins was suspended by the US Anti-Doping Agency based on patterns observed in her blood and urine tests as well as evidence in the Balco investigation. As well as being hit with the ban, Collins was stripped of her 2003 world and US indoor 200m titles. The San Francisco-based Balco laboratory is at the centre of the scandal which has rocked the sport. The company has been"
1,"UK broadband gets speed injection Broadband's rapid rise continues apace as speeds gear up a notch. An eight megabit service has been launched by internet service provider UK Online. It is 16 times faster than the average broadband package on the market and will pave the way for services such as video-on-demand and broadband TV. The service is possible due to a new regime which allows other operators to use BT's exchanges and will initially only be available in towns. It represents a ""big leap forward"" for broadband, said Chris Stening, UK Online general manager. The service comes with a hefty Â£39.99 monthly price tag but will mean users can download MP3s in seconds and offers TV-quality video streaming. The service includes WiFi as standard, meaning users can connect multiple PCs, laptops and game consoles from any room in the house. Not everybody will be able to take advantage of"
3,"Campbell rescues Arsenal Sol Campbell proved to be an unlikely match-winner to earn Arsenal a hard-fought win at Portsmouth. The England defender lashed home a 25-yard shot for his first goal in 16 months to take Arsenal back into second spot, five points behind Chelsea. But before Campbell scored the best two chances of the game fell to Pompey striker Ricardo Fuller. In the first half he blasted wide when clear, and his control let him down in the second half when well placed. Portsmouth got plenty of bodies behind the ball to deny Arsenal space in the early stages. But their marking was slack at a corner and Patrick Vieira should have done better when the ball fell to him 16 yards out. A mistake by Arjan de Zeeuw let Thierry Henry in behind the Pompey defence on 17 minutes but as he bore down on goal Linvoy Primus"
0,"Oil prices reach three-month low Oil prices have fallen heavily for a second day, closing at three-month lows after news that US crude stocks have improved ahead of winter. London Brent crude closed at $40.15 on Thursday - a drop of 5.1% - having dived below $40 a barrel for the first time since mid-September. US light crude traded in New York lost more than $2 to $43.25, its lowest close since 10 September. The price of both benchmark crudes has dropped 12% in two days. The falls were triggered when the Energy Information Administration (EIA) said on Wednesday that US crude stocks were 3.5% higher than a year ago. The news calmed worries about winter shortages. Weak US fuel and heating oil stocks have been a persistent factor in pushing up oil prices. ""It's amazing how quickly sentiment changed,"" said Rick Mueller, an analyst at Energy Security Analysis. Analysts"
2,"MPs tout Lords replacement plan A group of MPs has tried to raise the pressure on Tony Blair over reform to the House of Lords by publishing a detailed blueprint for change. The cross-party group has unveiled a draft bill proposing a smaller second chamber in which 70% of members would be elected. MPs and peers have failed to agree on reform since 1999 when 600 hereditaries lost their seats. The group says it can win support for removing the last 92 hereditaries. The government postponed plans to remove the remaining hereditary peers because they said they were unlikely to succeed after opposition in the Lords. Tony Blair has argued. there needs to be consensus on reforms. There have been suggestions there will be proposals for changing at least the powers of the Lords in Labour's manifesto. But the all-party group, including Tories Ken Clarke and Sir George Young, Labour's"
4,"Indie film nominations announced Mike Leigh's award-winning abortion drama Vera Drake has scooped seven nominations at this year's British Independent Film Awards. But the Venice winner faces stiff competition from Shane Meadows' critically acclaimed Dead Man's Shoes, which received eight nominations. Also in the running for a clutch of awards are My Summer of Love and the stalker drama Enduring Love. The winners will be announced at a ceremony in London on 30 November. The winners of the awards will be chosen by a jury chaired by Cold Mountain director Anthony Minghella and including actresses Cate Blanchett and Helena Bonham-Carter. The awards, which recognise independent film-making in Britain, were established seven years ago. ""This year's nominees reflect the growing strength and diversity of British independent filmmaking,"" said BIFA founder and director Elliot Grove. Commenting on the diversity of the nominated films, he added: ""Our selection committee had a harder time"
4,"OutKast win at MTV Europe Awards US hip-hop duo OutKast have capped a year of award glory with three prizes at the MTV Europe Music Awards in Rome. They won best group, best video and best song for hit Hey Ya! after getting five nominations. R&B singer Usher won best male and best album for Confessions, while UK rock band Muse were named best alternative act and best British artists. OutKast will add their awards to the four they won at the US MTV Awards in August and three Grammys in February. Not only was Hey Ya! one of the biggest global hits of last year, but OutKast have been widely acclaimed as one of the most exciting and innovative acts in music. Their double CD album Speakerboxxx/The Love Below, which saw Andre 3000 and Big Boi each produce one disc, was hailed as the album of 2003 by many"
4,"Spider-Man creator wins profits Spider-Man creator Stan Lee is to get a multi-million dollar windfall after winning a court battle with comic book company Marvel. A judge has upheld Lee's demand for 10% of Marvel's profits from the hugely successful Spider-Man films. Spider-Man and its sequel made $1.6bn (Â£857m) at box offices worldwide. Of the cut now due to Lee, 82, who created Spider-Man in 1962, his lawyer said: ""It could be tens of millions of dollars, that's no exaggeration."" US District Court Judge Robert W Sweet ruled Lee should get a tenth of profits generated since November 1998 by Marvel TV and movie productions involving the company's characters. Lee took legal action in 2002, saying Marvel shut him out of ""jackpot"" profits from the first blockbuster film. He said the company - where he worked for more than 60 years - had gone back on agreement to give him"
4,"Fockers keeps US box office lead Film comedy Meet The Fockers, sequel to Meet The Parents, has topped the US box office for a third week. The movie, which stars Ben Stiller, Robert De Niro, Dustin Hoffman and Barbra Streisand, took $28.5m (Â£15.2m), making a total of 204.3m (Â£109m). Michael Keaton thriller White Noise was second with $24m (Â£12.8m) despite negative reviews. Martin Scorsese's Howard Hughes biopic The Aviator came third with $7.6m (Â£4m) and a total of $42.9m (Â£22.8m). Children's adventure Lemony Snicket's A Series of Unfortunate Events, starring Jim Carrey and Meryl Streep, fell two places to fourth position with $7.4m (Â£3.9m). It is also the ninth Jim Carrey film to hit the $100m (Â£53.2m) mark, according to Exhibitor Relations. And Fat Albert, a live-action adaptation of Bill Cosby's TV cartoon, fell one place to number five, with takings over the three days beginning on Friday of $5m"
2,"Howard's unfinished business ""He's not finished yet,"" whispered the Conservative Party person as your reporter attempted to slip quietly from the hall. And indeed he wasn't. Michael Howard had already broken away from the printed text of his speech, at his party's spring conference in Brighton, to deliver a smart rebuff to Peter Hain's description of him as an ""attack mongrel"", claiming such personal abuse meant Labour was ""rattled"" by the Tory challenge. And here he was again, moving to the front of the stage as the party faithful rose to their feet in applause, to make a personal, ad-libbed appeal to them to go out and fight for victory. ""One day you will be able to tell your children and grandchildren as I will tell mine, 'I was there. I did my bit. I played my part. I helped to win that famous election - the election that transformed"
4,"Ray DVD beats box office takings Oscar-nominated film biopic Ray has surpassed its US box office takings with a combined tally of $80m (Â£43m) from DVD and video sales and rentals. Ray's success on DVD outstripped its $74m (Â£40m) US box office total, earning more than $40m (Â£22m) on the first day of the DVD's release alone. Ray has been nominated in six Oscar categories including best film and best actor for Jamie Foxx. The film recounts the life of blues singer Ray Charles, who died in 2004. In its first week on home entertainment release the film was the number one selling DVD, with the limited edition version coming in at number 11. Sony horror film The Grudge, starring Michelle Gellar, was the US' second best-selling DVD, with Jennifer Lopez and Richard Gere's romantic comedy Shall We Dance? at number three. Foxx's critically acclaimed performance as Ray has already"
4,"Goodrem wins top female MTV prize Pop singer Delta Goodrem has scooped one of the top individual prizes at the first Australian MTV Music Awards. The 21-year-old singer won the award for best female artist, with Australian Idol runner-up Shannon Noll taking the title of best male at the ceremony. Goodrem, known in both Britain and Australia for her role as Nina Tucker in TV soap Neighbours, also performed a duet with boyfriend Brian McFadden. Other winners included Green Day, voted best group, and the Black Eyed Peas. Goodrem, Green Day and the Black Eyed Peas took home two awards each. As well as best female, Goodrem also took home the Pepsi Viewers Choice Award, whilst Green Day bagged the prize for best rock video for American Idiot. The Black Eyed Peas won awards for best R 'n' B video and sexiest video, both for Hey Mama. Local singer and"
3,"Edu blasts Arsenal Arsenal's Brazilian midfielder Edu has hit out at the club for stalling over offering him a new contract. Edu's deal expires next summer and he has been linked with Spanish trio Real Madrid, Barcelona and Valencia. He told BBC Sport: ""I'm not sure if I want to stay or not because the club have let the situation go on this far. ""If they had really wanted to sign they should have come up with an offer six months before indicating they wanted to sign me and that's made me think."" Edu's brother and representative Amadeo Fensao has previously said that Arsenal's current offer to the midfielder was well short of what he was seeking. And Edu, 26, added: ""My brother is due to come to London on Thursday. ""There is a meeting planned for 6 or 7 January to sort it out with Arsenal. ""Now I have"
1,"How to make a greener computer The hi-tech industry is starting to get more environmentally aware. Bill Thompson thinks it's about time. My first car ran on four star petrol and pumped vast quantities of lead into the atmosphere as I drove around Cambridge. Now you can't buy petrol with lead additives, and we're all better off as a result. Chip giant Intel recently began shipping computer circuit boards that are lead free too, reflecting a growing awareness on the part of the technology industry that products have to be designed and built in more environmentally friendly ways. Apart from reducing the use of toxic materials like arsenic, mercury, cadmium and other heavy metals in the products themselves, the manufacturing process is also being cleaned up, with fewer complex and potentially damaging organic chemicals used as solvents. And work is going into making power supplies that are more energy efficient,"
2,"Councils 'must find Gypsy sites' Ministers are telling councils to find more sites for travellers, amid continuing rows concerning a string of unauthorised encampments. Councils are also to be given stronger powers to move on illegal settlements by Gypsy communities on rural land. More money is to be given to councils to develop official caravan parks, said housing minister Yvette Cooper. In November, MPs urged ministers to make councils create sites because 3,500 travellers have no place to stop. Ms Cooper said an annual scheme to refurbish existing traveller sites would now be extended to consider council bids for new stopping places. That scheme has paid out Â£25m in four years, with Â£8m available for 2005. ""There are two major problems in the planning system at the moment concerning Gypsy and traveller sites,"" said Ms Cooper. ""Firstly, local authorities are not identifying enough appropriate locations either for private or public"
4,"Boogeyman takes box office lead The low-budget horror film Boogeyman has knocked Robert de Niro thriller Hide and Seek from the top spot at the UK box office. The film, in which a young man is forced to revisit a traumatic childhood experience, took Â£788,439 in its first three days on release. Hide And Seek, which was knocked off the top of the US box office by Boogeyman last month, fell one place. Oscar nominee Hotel Rwanda was also a new entry in the chart, at number five. The film, which scored Oscar nominations for Don Cheadle and British actress Sophie Okonedo, made Â£507, 596 in its first week of nationwide release. Comedy sequel Meet The Fockers and Shall We Dance?, starring Jennifer Lopez and Richard Gere, completed the top five. Clint Eastwood's Million Dollar Baby re-entered the charts at number eight, following its recent success at the Oscars. The"
4,"Prince crowned 'top music earner' Prince earned more than any other pop star in 2004, beating artists such Madonna and Elton John in US magazine Rolling Stone's annual list. The singer banked $56.5m (Â£30.4m) from concerts, album and publishing sales with his Musicology tour and album. He kept Madonna in second place, as she earned $54.9m (Â£29.5m) while embarking on her global Re-Invention Tour. Veterans Simon and Garfunkel were in 10th place, their comeback tour helping them earn $24.9m (Â£13.4m) last year. ""Prince returned to centre stage after a decade in the commercial wilderness,"" the magazine reported. The singer's 2004 tour took $90.3m (Â£48.5m) in ticket sales and he sold 1.9 million copies of his latest album Musicology. Although she grossed more than Prince last year, Madonna remained in second place because of the ""monumental"" production costs of her tour. Heavy metal band Metallica's Madly in Anger with the World"
2,"Iraq advice claim sparks new row The Tories say ministers must respond in Parliament to claims that the legal advice used to justify the Iraq war was drawn up at Number 10. Downing Street has denied the claims, made in a new book about the Attorney General Lord Goldsmith's advice. Lord Goldsmith also denied them, saying he was not ""leaned on"" in any way. But the Conservatives and Liberal Democrats say they want the publication of the full legal advice given by the Attorney General. The government has consistently refused to publish Lord Goldsmith's advice on the legality of the war - saying such papers have always been kept confidential. But a short statement about Lord Goldsmith's position was presented in a written parliamentary answer on 17 March 2003 - just before a crucial Commons vote on the military action. It said it was ""plain"" Iraq continued to be in"
2,"Profile: David Miliband David Miliband's rapid rise through the ranks of government continues with his promotion to Cabinet Office minister. Elected in a safe Labour seat in 2001 his previous job was school standards minister - a role he won in May 2002. Prior to the last election he was a key figure in New Labour as the head of the Downing Street policy unit where he was a key member of the manifesto writing team. Seen as one of the more intellectual figures in the government, he was also working for Tony Blair in his policy unit when he was leader of the opposition. A brief glance at Mr Miliband's family background reveals an impressive socialist pedigree in the form of his father Ralph, who died in 1994. He was an eminent and influential leftwing academic. And while David Miliband is seen as a key Blair lieutenant his brother"
3,"Safin cool on Wimbledon Newly-crowned Australian Open champion Marat Safin has ruled out any chance of winning Wimbledon in the future. After losing in round one last year, Safin said he had ""given up"" on Wimbledon and winning his second Grand Slam title has not changed his mind. ""I'll play, but with no expectations. I feel like I can't waste my time, my energy on that surface,"" he said. ""Some people, they cannot play on clay. Some people, they cannot play on a hard court. Me, I can't play on grass."" However, Safin is hopeful that winning the Australian Open will give him the belief he needs to win more Grand Slam titles. ""It's a relief for me. Two grand slams, it's already something. But with this one I worked really hard for it,"" he said. ""Basically, I would love to win a couple more. I think I have a"
1,"US duo in first spam conviction A brother and sister in the US have been convicted of sending hundreds of thousands of unsolicited e-mail messages to AOL subscribers. It is the first criminal prosecution of internet spam distributors. Jurors in Virginia recommended that the man, Jeremy Jaynes, serve nine years in prison and that his sister, Jessica DeGroot, be fined $7,500. They were convicted under a state law that bars the sending of bulk e-mails using fake addresses. They will be formally sentenced next year. A third defendant, Richard Rutkowski, was acquitted. Prosecutors said Jaynes was ""a snake oil salesman in a new format"", using the internet to peddle useless wares, news agency Associated Press reported. A ""Fed-Ex refund processor"" was supposed to allow people to earn $75 an hour working from home. Another item on sale was an ""internet history eraser"". His sister helped him process credit card payments."
0,"Ukraine trims privatisation check Ukraine is to review ""dozens"" of state asset sales as the country's new administration tackles corruption. The figure announced by President Viktor Yushchenko is less than the 3,000 cases mentioned last week, but will cover many of the biggest deals. Ukraine recently ousted long-serving leader Leonid Kuchma and has said it wants closer European Union links. In a separate statement, the EU said that the US should back Ukraine's entry into the World Trade Organisation. The comments came as Viktor Yushchenko prepared to head to Brussels to meet with US President George W Bush and other North Atlantic Treaty Organisation (Nato) leaders. He is the only non-Nato member leader invited to attend the summit. Mr Yushchenko recently defeated Moscow-backed presidential candidate and Prime Minister Viktor Yanukovych at the polls, and has made no secret of his wish to fight corruption and make Ukraine more transparent. Earlier"
3,"Britain boosted by Holmes double Athletics fans endured a year of mixed emotions in 2004 as stunning victories went hand-in-hand with disappointing defeats and more drugs scandals. Kelly Holmes finally fulfilled her potential by storming to double gold on the track at the Olympic Games. Holmes helped erase the gloom hanging over Team GB after their biggest medal hope, Paula Radcliffe, dropped out of the marathon and then the 10,000m. Britain's men's 4x100m relay team also did their bit by taking a shock gold. Holmes had started the year in disappointing style, falling over in the final of 1500m at the World Indoor Championships where she was favourite. Her Olympic build-up was clouded by self doubt but that proved unfounded as she overhauled rival Maria Mutola to win the 800m - her first global title. Just five days later, the 34-year-old made it double gold in the 1500m. It was"
0,"Singapore growth at 8.1% in 2004 Singapore's economy grew by 8.1% in 2004, its best performance since 2000, figures from the trade ministry show. The advance, the second-fastest in Asia after China, was led by growth of 13.1% in the key manufacturing sector. However, a slower-than-expected fourth quarter points to more modest growth for the trade-driven economy in 2005 as global technology demand falls back. Slowdowns in the US and China could hit electronics exports, while the tsunami disaster may effect the service sector. Economic growth is set to halve in Singapore this year to between 3% and 5%. In the fourth quarter, the city state's gross domestic product (GDP) rose at an annual rate of 2.4%. That was up from the third quarter, when it fell 3.0%, but was well below analyst forecasts. ""I am surprised at the weak fourth quarter number. The main drag came from electronics,"" said"
1,"Progress on new internet domains By early 2005 the net could have two new domain names. The .post and .travel net domains have been given preliminary approval by the net's administrative body. The names are just two of a total of 10 proposed domains that are being considered by the Internet Corporation for Assigned Names and Numbers, Icann. The other proposed names include a domain for pornography, Asia, mobile phones, an anti-spam domain and one for the Catalan language and culture. The .post domain is backed by the Universal Postal Union that wants to use it as the online marker for every type of postal service and to help co-ordinate the e-commerce efforts of national post offices. The .travel domain would be used by hotels, travel firms, airlines, tourism offices and would help such organisations distinguish themselves online. It is backed by a New York-based trade group called The Travel"
0,"Japanese banking battle at an end Japan's Sumitomo Mitsui Financial has withdrawn its takeover offer for rival bank UFJ Holdings, enabling the latter to merge with Mitsubishi Tokyo. Sumitomo bosses told counterparts at UFJ of its decision on Friday, clearing the way for it to conclude a 3 trillion yen ($29bn) deal with Mitsubishi. The deal would create the world's biggest bank with assets of about 189 trillion yen ($1.8 trillion). Sumitomo's exit ends the most high profile fight in Japanese bank history. UFJ Holdings, Japan's fourth-largest bank, has been at the centre of a fierce bid battle over the last year. Sumitomo, Japan's third-largest bank, tabled a higher offer for UFJ than its rival, valuing the company at $35bn. However, UFJ's management was known to prefer the offer from Mitsubishi Tokyo Financial Group (MTFG), Japan's second-largest bank. Concerns were also raised about Sumitomo's ability to absorb UFJ and the"
4,"Richard and Judy choose top books The 10 authors shortlisted for a Richard and Judy book award in 2005 are hoping for a boost in sales following the success of this year's winner. The TV couple's interest in the book world coined the term ""the Richard & Judy effect"" and created the top two best-selling paperbacks of 2004 so far. The finalists for 2005 include Andrew Taylor's The American Boy and Robbie Williams' autobiography Feel. This year's winner, Alice Sebold's The Lovely Bones, sold over one million. Joseph O'Connor's Star of the Sea came second and saw sales increase by 350%. The best read award, on Richard Madeley and Judy Finnigan's Channel 4 show, is part of the British Book Awards. David Mitchell's Booker-shortlisted novel, Cloud Atlas, makes it into this year's top 10 along with several lesser known works. ""There's no doubt that this year's selection of book club"
3,"Adriano's Chelsea link rejected Adriano's agent Gilmar Rinaldi has insisted that he has had no contact with Chelsea over the striker. Chelsea were reported to have made inquiries about Inter Milan's 22-year-old Brazilian star. Rinaldi told BBC Sport from Rio de Janeiro: ""I can assure you that Chelsea have had no dealings whatsoever with either me or Adriano. ""Parma and Real Madrid are interested but there's nothing new there. Their interest has been known for some time."" Adriano has scored 14 goals in 20 Serie A appearances this season. And Chelsea boss Jose Mourinho had claimed that he was in Milan talking to Adriano on the day he is alleged to have held a clandestine meeting with Arsenal defender Ashley Cole. Mourinho said he was ""just practising my Portuguese with him because I don't need strikers"". Rinaldi told BBC Sport: ""I have to say that nobody from Chelsea or any"
2,"Brown comes out shooting Labour may have abolished hunting - but that didn't stop Chancellor Gordon Brown using his Budget to fire both barrels at some of the opposition parties' core election foxes. Specifically, it saw him attempting to slaughter the council tax as an election issue and to tear limb from limb their wider policies for pensioners and families. In a relatively short speech he kept the best for last and was clearly out to give exactly that pre-election boost everyone had been predicting. So if you are a couple with children, a pensioner, a patient or a youngster, there was something pulled from Mr Brown's red box in an attempt to persuade you to stick with or switch to a New Labour government. Like a surgeon, he attempted to target his handouts with absolute precision onto exactly the groups the government needs to appeal to in the election"
4,"Hollywood hunts hits at Sundance The Sundance Film Festival, the movie industry's top destination for uncovering the next independent hits and new talent, opens on Thursday. The event will see screen executives decamp from Hollywood to Park City, Utah, for 11 days to search for low-key movies that could make it big in 2005. Open Water, Napoleon Dynamite, Garden State and Super-Size Me were all snapped up at last year's festival. But stars like Keanu Reeves and Pierce Brosnan also have films showing there. The festival is being opened by a screening of quirky comedy Happy Endings, starring former Friends actress Lisa Kudrow and Maggie Gyllenhaal, on Thursday. Kudrow's Friends co-star, David Schwimmer, plays a divorced drunkard in Duane Hopwood, while Brosnan stars as a hit man in comedy The Matador. Keanu Reeves appears in coming-of-age tale Thumbsucker while Kevin Costner and Michael Keaton are among the other big names"
0,"Pernod takeover talk lifts Domecq Shares in UK drinks and food firm Allied Domecq have risen on speculation that it could be the target of a takeover by France's Pernod Ricard. Reports in the Wall Street Journal and the Financial Times suggested that the French spirits firm is considering a bid, but has yet to contact its target. Allied Domecq shares in London rose 4% by 1200 GMT, while Pernod shares in Paris slipped 1.2%. Pernod said it was seeking acquisitions but refused to comment on specifics. Pernod's last major purchase was a third of US giant Seagram in 2000, the move which propelled it into the global top three of drinks firms. The other two-thirds of Seagram was bought by market leader Diageo. In terms of market value, Pernod - at 7.5bn euros ($9.7bn) - is about 9% smaller than Allied Domecq, which has a capitalisation of Â£5.7bn ($10.7bn;"
3,"Collins to compete in Birmingham World and Commonwealth 100m champion Kim Collins will compete in the 60m at the Norwich Union Grand Prix in Birmingham on 18 February. The St Kitts and Nevis star joins British Olympic relay gold medallists Jason Gardener and Mark Lewis-Francis. Sydney Olympic 100m champion and world indoor record holder Maurice Greene and Athens Olympic 100m silver medallist Francis Obikwelu will also take part. Collins ran in Birmingham at the 2003 World Indoor Championships. ""I'm looking forward to competing against such a strong field,"" he said. ""I got a great reception form the crowd at the NIA when I won my 60m world indoor silver medal in 2003 and it will be really exciting to return to this venue."" The world champion says he's in good shape but he isn't underestimating the home competition. ""Jason Gardener and Mark Lewis-Francis are Olympic gold medallists now and I'm"
3,"Greek duo cleared in doping case Sprinters Kostas Kenteris and Katerina Thanou have been cleared of doping offences by an independent tribunal. The duo had been provisionally suspended by the IAAF for allegedly missing three drugs tests, including one on the eve of the Athens Olympics. But the Greek Athletics Federation tribunal has overturned the bans - a decision which the IAAF can now contest at the Court of Arbitration for Sport. The pair's former coach, Christos Tzekos, has been banned for four years. Kenteris, 31, and Thanou, 30, had been charged with avoiding drug tests in Tel Aviv, Chicago and Athens and failing to notify anti-doping officials of their whereabouts before the Olympics. They withdrew from the Olympics after missing a drugs test at the Olympic Village on 12 August. The pair then spent four days in a hospital, claiming they had been injured in a motorcycle crash. It"
1,"New consoles promise big problems Making games for future consoles will require more graphic artists and more money, an industry conference has been told. Sony, Microsoft and Nintendo will debut their new consoles at the annual E3 games Expo in Los Angeles in May. These so-called ""next generation"" machines will be faster than current consoles, and capable of displaying much higher-quality visuals. For gamers, this should make for better, more immersive games. In a pre-recorded video slot during Microsoft's keynote address at the Game Developers Conference, held last week in San Francisco, famed director James Cameron revealed he is making a game in tandem with his next film - believed to be Battle Angel Alita. The game's visual quality would be ""like a lucid dream,"" said Mr Cameron. But numerous speakers warned that creating such graphics will require more artists, and so next generation console games will be much more"
4,"Grammys honour soul star Charles The memory of soul legend Ray Charles dominated the music world's leading music ceremony on Sunday as he was given eight posthumous Grammy Awards. Charles, who died in 2004, got honours including record and album of the year, while Alicia Keys and actor Jamie Foxx performed a musical tribute to him. R&B star Keys won four awards herself at the Grammy ceremony in Los Angeles. U2, Usher, Norah Jones and Kanye West got three each. West led the race going into the ceremony with 10 nominations. Charles' last album, Genius Loves Company, a collection of duets that has sold more than two million copies, was named album of the year and best pop vocal album. His song Here We Go Again with Norah Jones won record of the year and best pop vocal collaboration, while Heaven Help Us All with Gladys Knight picked up best"
2,"Falconer rebuts 'charade' claims Concessions on a bill which critics claim would allow euthanasia ""through the back door"" were not a political ploy, the lord chancellor has said. Ministers have been accused of panic in offering last minute changes to the Mental Capacity Bill amid chaotic scenes in the Commons on Tuesday. Lord Falconer said it was fair to criticise the late timing of the offer. He said the changes provided a solution to a very difficult issue but some MPs argue the situation is still unclear. The bill allows people to give somebody the power of attorney to make decisions on their behalf if they become too ill to decide for themselves. Ministers insist the plans would not change laws on euthanasia and would improve safeguards. Critics fear it could allow ""killing by omission"" through withdrawing treatment, including food and fluids. Tony Blair said he would do everything he"
3,"Holmes secures comeback victory Britain's Kelly Holmes marked her first appearance on home soil since winning double Olympic gold with 1500m victory at the Norwich Union International. Holmes hit the front just before the bell in front of a sell-out crowd in Glasgow and cruised to victory in a time of four minutes 14.74 seconds. ""It was nice to get that out of the way. I was nervous about whether I would actually be able to get round. ""I felt good. I just had to relax and use my racing knowledge,"" said Holmes. ""It was all about winning in front of my home crowd. The time is irrelevant. ""I got round in one piece and didn't disgrace myself. Now it's about going forward. ""The reception I've had since the Olympics has been amazing and that's why I wanted to keep running this year, because I get a buzz from the"
3,"Wales critical of clumsy Grewcock Wales coach Mike Ruddock says England lock Danny Grewcock needs to review his actions after he kicked Dwayne Peel. Trouble flared at a ruck in the first half of Wales' 11-9 win in Cardiff as Grewcock came recklessly over the top with his boot, leaving Peel bloodied. Grewcock was sin-binned with Wales captain Gareth Thomas for retaliation. ""It's up to the citing commissioner,"" said Ruddock. ""I'm not saying it's deliberate, but Grewcock did a similar thing for Bath against Leinster."" Last June Grewcock was banned from rugby for two months for reckless use of a boot in a match against New Zealand. Six years earlier, also in New Zealand, Grewcock became only the second England player to be sent off in Tests. The player himself and his captain Jason Robinson have both said that the clash with Peel was accidental. ""If the ball is at"
